movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,Rank,Name,Total_Rev,Domestic_Rev,Foreign_Rev,Foreign_Percent,Domestic_Percent
506651,E,2018-11-18,16,0.666,0,1,208,"At Eternity's Gate",11005713,2294915,8710798,20.9,79.1
506651,E,2018-11-18,16,0.666,0,1,212,"Golden Slumber",10733326,94450,10638876,0.9,99.1
506651,E,2018-11-18,16,0.666,0,1,213,"Red Joan",10647493,1579730,9067763,14.8,85.2
506651,E,2018-11-18,16,0.666,0,1,214,"Every Day",10421847,6102076,4319771,58.6,41.4
506651,E,2018-11-18,16,0.666,0,1,216,"Lobster Cop",10373129,85693,10287436,0.8,99.2
506651,E,2018-11-18,16,0.666,0,1,218,"Girls vs Gangsters",10265819,37115,10228704,0.4,99.6
506651,E,2018-11-18,16,0.666,0,1,219,"The Miracle Season",10230620,10230620,0,100,0
506651,E,2018-11-18,16,0.666,0,1,220,"Ben Is Back",10134204,3703184,6431020,36.5,63.5
506651,E,2018-11-18,16,0.666,0,1,221,"The Princess and the Matchmaker",9899017,78900,9820117,0.8,99.2
506651,E,2018-11-18,16,0.666,0,1,225,Replicas,9206925,4046429,5160496,43.9,56.1
506651,E,2018-11-18,16,0.666,0,1,227,"7 Days in Entebbe",8771432,3326885,5444547,37.9,62.1
506651,E,2018-11-18,16,0.666,0,1,228,"Pope Francis - A Man Of His Word",8608385,2008385,6600000,23.3,76.7
506651,E,2018-11-18,16,0.666,0,1,230,"Life Itself",7884399,4102648,3781751,52,48
506651,E,2018-11-18,16,0.666,0,1,231,Disobedience,7870127,3498782,4371345,44.5,55.5
506651,E,2018-11-18,16,0.666,0,1,232,"Qué León",7807916,2607916,5200000,33.4,66.6
506651,E,2018-11-18,16,0.666,0,1,233,"Leave No Trace",7682928,6046104,1636824,78.7,21.3
506651,E,2018-11-18,16,0.666,0,1,235,Beirut,7509436,5019226,2490210,66.8,33.2
506651,E,2018-11-18,16,0.666,0,1,236,"God's Not Dead: A Light in Darkness",7414178,5728940,1685238,77.3,22.7
506651,E,2018-11-18,16,0.666,0,1,237,"Return of the Hero",7362730,37108,7325622,0.5,99.5
506651,E,2018-11-18,16,0.666,0,1,238,"Amazing Grace",7212253,4450456,2761797,61.7,38.3
506651,E,2018-11-18,16,0.666,0,1,239,"In Safe Hands",7079175,1737,7077438,0,100
506651,E,2018-11-18,16,0.666,0,1,241,"Race 3",6817391,1690861,5126530,24.8,75.2
506651,E,2018-11-18,16,0.666,0,1,242,"Fahrenheit 11/9",6674168,6352306,321862,95.2,4.8
506651,E,2018-11-18,16,0.666,0,1,245,"Unbroken: Path to Redemption",6216897,6216897,0,100,0
506651,E,2018-11-18,16,0.666,0,1,246,Ploey,6146292,77815,6068477,1.3,98.7
506651,E,2018-11-18,16,0.666,0,1,247,"Mobile Suit Gundam Narrative",6126259,259224,5867035,4.2,95.8
506651,E,2018-11-18,16,0.666,0,1,248,"Death of a Nation",5885881,5885881,0,100,0
506651,E,2018-11-18,16,0.666,0,1,250,"Incident in a Ghostland",5643957,0,5643957,0,100
506651,E,2018-11-18,16,0.666,0,1,251,"El Angel",5604680,109608,5495072,2,98
506651,E,2018-11-18,16,0.666,0,1,252,"Don't Worry, He Won't Get Far on Foot",5586078,2793039,2793039,50,50
506651,E,2018-11-18,16,0.666,0,1,253,Destroyer,5580940,1533324,4047616,27.5,72.5
506651,E,2018-11-18,16,0.666,0,1,254,"A Wizard's Tale",5487261,2150,5485111,0,100
506651,E,2018-11-18,16,0.666,0,1,256,"Never Look Away",5083864,1304042,3779822,25.7,74.3
506651,E,2018-11-18,16,0.666,0,1,259,"Sgt. Stubby: An American Hero",4932694,4015935,916759,81.4,18.6
506651,E,2018-11-18,16,0.666,0,1,261,"Hamlet 2018 Re-release",4630718,235229,4395489,5.1,94.9
506651,E,2018-11-18,16,0.666,0,1,263,Whitney,4605123,3026351,1578772,65.7,34.3
506651,E,2018-11-18,16,0.666,0,1,264,"The Guilty",4598051,207140,4390911,4.5,95.5
506651,E,2018-11-18,16,0.666,0,1,266,"Juliet, Naked",4508260,3444895,1063365,76.4,23.6
506651,E,2018-11-18,16,0.666,0,1,270,"Ghost Stories",4131358,148747,3982611,3.6,96.4
506651,E,2018-11-18,16,0.666,0,1,271,"The Fall of the American Empire",4090388,2178460,1911928,53.3,46.7
506651,E,2018-11-18,16,0.666,0,1,272,"American Animals",4080073,2856954,1223119,70,30
506651,E,2018-11-18,16,0.666,0,1,273,"Penguin Highway",4006647,104567,3902080,2.6,97.4
506651,E,2018-11-18,16,0.666,0,1,274,"First Reformed",3862498,3448256,414242,89.3,10.7
506651,E,2018-11-18,16,0.666,0,1,275,"A Private War",3826678,1633208,2193470,42.7,57.3
506651,E,2018-11-18,16,0.666,0,1,277,"Night of 7 Years",3716820,24281,3692539,0.7,99.3
506651,E,2018-11-18,16,0.666,0,1,278,"Gosnell: The Trial of America's Biggest Serial Killer",3679893,3679893,0,100,0
506651,E,2018-11-18,16,0.666,0,1,280,Indivisible,3589633,3511417,78216,97.8,2.2
506651,E,2018-11-18,16,0.666,0,1,281,"The Apparition",3562793,28293,3534500,0.8,99.2
506651,E,2018-11-18,16,0.666,0,1,282,"The Oscar Nominated Short Films 2018: Live Action",3511123,3508777,2346,99.9,0
506651,E,2018-11-18,16,0.666,0,1,283,"The Metropolitan Opera HD Live: Puccini: Tosca",3473616,2023749,1449867,58.3,41.7
506651,E,2018-11-18,16,0.666,0,1,284,"The Rider",3434963,2419031,1015932,70.4,29.6
506651,E,2018-11-18,16,0.666,0,1,285,"Patrick the Pug",3369468,6290,3363178,0.2,99.8
506651,E,2018-11-18,16,0.666,0,1,286,"On Chesil Beach",3335913,745971,2589942,22.4,77.6
506651,E,2018-11-18,16,0.666,0,1,287,Breath,3322479,37108,3285371,1.1,98.9
506651,E,2018-11-18,16,0.666,0,1,288,"The House That Jack Built",3297010,170113,3126897,5.2,94.8
506651,E,2018-11-18,16,0.666,0,1,289,"Bharath Ane Nenu",3276257,2663090,613167,81.3,18.7
506651,E,2018-11-18,16,0.666,0,1,290,"The Front Runner",3242235,2000105,1242130,61.7,38.3
506651,E,2018-11-18,16,0.666,0,1,291,Wildlife,3231638,1050616,2181022,32.5,67.5
506651,E,2018-11-18,16,0.666,0,1,292,Thoroughbreds,3187255,3072605,114650,96.4,3.6
506651,E,2018-11-18,16,0.666,0,1,293,"Tea With the Dames",3181152,889343,2291809,28,72
506651,E,2018-11-18,16,0.666,0,1,294,"Made for More",2999134,2999134,0,100,0
506651,E,2018-11-18,16,0.666,0,1,295,"Memoir of War",2980982,103636,2877346,3.5,96.5
506651,E,2018-11-18,16,0.666,0,1,296,"God Bless the Broken Road",2848233,2846257,1976,99.9,0
506651,E,2018-11-18,16,0.666,0,1,297,"Hold Your Breath",2842040,77987,2764053,2.7,97.3
506651,E,2018-11-18,16,0.666,0,1,298,McQueen,2739246,1257275,1481971,45.9,54.1
506651,E,2018-11-18,16,0.666,0,1,299,Edie,2728801,69421,2659380,2.5,97.5
506651,E,2018-11-18,16,0.666,0,1,300,"Billionaire Boys Club",2713955,1349,2712606,0,100
506651,E,2018-11-18,16,0.666,0,1,301,"The Happy Prince",2621992,466440,2155552,17.8,82.2
506651,E,2018-11-18,16,0.666,0,1,302,"The Little Mermaid",2610742,147175,2463567,5.6,94.4
506651,E,2018-11-18,16,0.666,0,1,303,Racetime,2600728,1875283,725445,72.1,27.9
506651,E,2018-11-18,16,0.666,0,1,304,Zero,2595762,1035388,1560374,39.9,60.1
506651,E,2018-11-18,16,0.666,0,1,305,"Leo Da Vinci: Mission Mona Lisa",2588859,19978,2568881,0.8,99.2
506651,E,2018-11-18,16,0.666,0,1,307,"Maquia: When the Promised Flower Blooms 2018 Re-release",2569927,18539,2551388,0.7,99.3
506651,E,2018-11-18,16,0.666,0,1,308,"Birds of Passage",2517349,507259,2010090,20.2,79.8
506651,E,2018-11-18,16,0.666,0,1,309,"Lean on Pete",2443584,1163056,1280528,47.6,52.4
506651,E,2018-11-18,16,0.666,0,1,310,"The Breadwinner 2018 Re-release",2426907,834,2426073,0,100
506651,E,2018-11-18,16,0.666,0,1,311,"Hearts Beat Loud",2417165,2386251,30914,98.7,1.3
506651,E,2018-11-18,16,0.666,0,1,313,"The Man Who Killed Don Quixote",2301430,391963,1909467,17,83
506651,E,2018-11-18,16,0.666,0,1,314,"The House That Jack Built 2018 Re-release",2268855,87993,2180862,3.9,96.1
506651,E,2018-11-18,16,0.666,0,1,315,Puzzle,2260946,2032018,228928,89.9,10.1
506651,E,2018-11-18,16,0.666,0,1,316,"An Interview with God",2251795,1201434,1050361,53.4,46.6
506651,E,2018-11-18,16,0.666,0,1,318,"3 Faces",2191516,72324,2119192,3.3,96.7
506651,E,2018-11-18,16,0.666,0,1,319,"Maria By Callas 2018 Re-release",2185562,1267301,918261,58,42
506651,E,2018-11-18,16,0.666,0,1,320,Border,2177678,771930,1405748,35.4,64.6
506651,E,2018-11-18,16,0.666,0,1,321,"Veere Di Wedding",2176099,0,2176099,0,100
506651,E,2018-11-18,16,0.666,0,1,322,"High Life",2133033,1225852,907181,57.5,42.5
506651,E,2018-11-18,16,0.666,0,1,323,"Indian Horse",2097362,2097362,0,100,0
506651,E,2018-11-18,16,0.666,0,1,324,"Mary Shelley",2096600,108900,1987700,5.2,94.8
506651,E,2018-11-18,16,0.666,0,1,326,"Under the Silver Lake",2053469,46083,2007386,2.2,97.8
506651,E,2018-11-18,16,0.666,0,1,329,Peterloo,1998945,151971,1846974,7.6,92.4
506651,E,2018-11-18,16,0.666,0,1,330,"The Metropolitan Opera HD Live: Verdi: La Traviata",1982588,1882931,99657,95,5
506651,E,2018-11-18,16,0.666,0,1,331,"Maquia: When the Promised Flower Blooms",1979604,185699,1793905,9.4,90.6
506651,E,2018-11-18,16,0.666,0,1,332,"The Pact",1855647,2488,1853159,0.1,99.9
506651,E,2018-11-18,16,0.666,0,1,333,"Sweet Country",1847693,104297,1743396,5.6,94.4
506651,E,2018-11-18,16,0.666,0,1,334,"The Little Stranger",1824902,713143,1111759,39.1,60.9
506651,E,2018-11-18,16,0.666,0,1,335,"The Seagull",1820461,1252960,567501,68.8,31.2
506651,E,2018-11-18,16,0.666,0,1,336,Moses,1807117,1807117,0,100,0
506651,E,2018-11-18,16,0.666,0,1,337,"The Metropolitan Opera HD Live: Puccini: La Bohème",1764201,1764201,0,100,0
506651,E,2018-11-18,16,0.666,0,1,338,"The Metropolitan Opera HD Live: Massenet: Cendrillon",1747259,1243306,503953,71.2,28.8
506651,E,2018-11-18,16,0.666,0,1,339,Beast,1744071,800365,943706,45.9,54.1
506651,E,2018-11-18,16,0.666,0,1,341,"Grease 2018 Re-release",1710727,1213413,497314,70.9,29.1
506651,E,2018-11-18,16,0.666,0,1,342,"The Wild Pear Tree",1696258,34014,1662244,2,98
506651,E,2018-11-18,16,0.666,0,1,343,"Sorry Angel",1636273,30628,1605645,1.9,98.1
506651,E,2018-11-18,16,0.666,0,1,344,"I Still See You",1620637,1359,1619278,0,99.9
506651,E,2018-11-18,16,0.666,0,1,345,"The Metropolitan Opera HD Live: Verdi: Aida",1595902,1595902,0,100,0
506651,E,2018-11-18,16,0.666,0,1,346,"Made in India",1594164,790628,803536,49.6,50.4
506651,E,2018-11-18,16,0.666,0,1,347,Yardie,1551163,36012,1515151,2.3,97.7
506651,E,2018-11-18,16,0.666,0,1,348,"Mystery Train",1544973,1541218,3755,99.8,0.2
506651,E,2018-11-18,16,0.666,0,1,349,Kedarnath,1538846,901131,637715,58.6,41.4
506651,E,2018-11-18,16,0.666,0,1,350,"Princess Mononoke 2018 Re-release",1519321,1423877,95444,93.7,6.3
506651,E,2018-11-18,16,0.666,0,1,351,"The Miseducation of Cameron Post",1451729,904703,547026,62.3,37.7
506651,E,2018-11-18,16,0.666,0,1,352,"The Dawn Wall 2018 Re-release",1442013,970032,471981,67.3,32.7
506651,E,2018-11-18,16,0.666,0,1,353,"Little Women",1428125,1379497,48628,96.6,3.4
506651,E,2018-11-18,16,0.666,0,1,355,"Sometimes Always Never",1377856,0,1377856,0,100
506651,E,2018-11-18,16,0.666,0,1,356,"Swimming with Men",1377748,24708,1353040,1.8,98.2
506651,E,2018-11-18,16,0.666,0,1,357,"Little Italy",1362536,990230,372306,72.7,27.3
506651,E,2018-11-18,16,0.666,0,1,360,"The Metropolitan Opera HD Live: Rossini: Semiramide",1332900,1033651,299249,77.5,22.5
506651,E,2018-11-18,16,0.666,0,1,361,"The Metropolitan Opera HD Live: Mozart: Così fan tutte",1302949,1302949,0,100,0
506651,E,2018-11-18,16,0.666,0,1,362,"The Cakemaker",1287568,875751,411817,68,32
506651,E,2018-11-18,16,0.666,0,1,363,"Shed Skin Papa",1278065,13331,1264734,1,99
506651,E,2018-11-18,16,0.666,0,1,364,"Yellow Submarine",1273261,992305,280956,77.9,22.1
506651,E,2018-11-18,16,0.666,0,1,365,"Beautifully Broken",1271572,1209645,61927,95.1,4.9
506651,E,2018-11-18,16,0.666,0,1,367,"The Captain",1196669,109226,1087443,9.1,90.9
506651,E,2018-11-18,16,0.666,0,1,368,"The Metropolitan Opera HD Live: Saint-Saëns: Samson et Dalila",1195758,1195758,0,100,0
506651,E,2018-11-18,16,0.666,0,1,369,"The Metropolitan Opera HD Live: Verdi: Luisa Miller",1166858,1166858,0,100,0
506651,E,2018-11-18,16,0.666,0,1,371,"Elliot the Littlest Reindeer 2018 Re-release",1145012,24262,1120750,2.1,97.9
506651,E,2018-11-18,16,0.666,0,1,373,"The Metropolitan Opera HD Live: Donizetti: L'Elisir d'Amore",1115018,1115018,0,100,0
506651,E,2018-11-18,16,0.666,0,1,374,Sunset,1083299,164906,918393,15.2,84.8
506651,E,2018-11-18,16,0.666,0,1,375,"The Dark Crystal 2018 Re-release",1036956,1036956,0,100,0
506651,E,2018-11-18,16,0.666,0,1,376,"The Metropolitan Opera HD Live: Puccini: La Fanciulla del West",1023233,1023233,0,100,0
506651,E,2018-11-18,16,0.666,0,1,377,"Husband Material",1016545,567417,449128,55.8,44.2
506651,E,2018-11-18,16,0.666,0,1,378,"Elvis: The Comeback Special",1010657,1010657,0,100,0
506651,E,2018-11-18,16,0.666,0,1,379,"National Theatre Live: Antony & Cleopatra",998079,83672,914407,8.4,91.6
506651,E,2018-11-18,16,0.666,0,1,380,"Labyrinth 2018 Re-release",993336,993336,0,100,0
506651,E,2018-11-18,16,0.666,0,1,382,"Journey's End",970809,161796,809013,16.7,83.3
506651,E,2018-11-18,16,0.666,0,1,383,"A Prayer Before Dawn",958883,14453,944430,1.5,98.5
506651,E,2018-11-18,16,0.666,0,1,384,"The Endless",956425,272020,684405,28.4,71.6
506651,E,2018-11-18,16,0.666,0,1,385,"The Catcher Was a Spy",953953,725223,228730,76,24
506651,E,2018-11-18,16,0.666,0,1,386,"Becoming Astrid",938766,120486,818280,12.8,87.2
506651,E,2018-11-18,16,0.666,0,1,387,"Schindler's List 2018 Re-release",937140,833050,104090,88.9,11.1
506651,E,2018-11-18,16,0.666,0,1,388,"White Christmas 2018 Re-release",928298,928298,0,100,0
506651,E,2018-11-18,16,0.666,0,1,389,"Like Arrows",928265,817990,110275,88.1,11.9
506651,E,2018-11-18,16,0.666,0,1,390,"Kirk Cameron: Connect",918127,918127,0,100,0
506651,E,2018-11-18,16,0.666,0,1,391,"The Lodgers",916727,7362,909365,0.8,99.2
506651,E,2018-11-18,16,0.666,0,1,392,Revenge,913331,102091,811240,11.2,88.8
506651,E,2018-11-18,16,0.666,0,1,394,"The Metropolitan Opera HD Live: Nico Muhly: Marnie",865551,849710,15841,98.2,1.8
506651,E,2018-11-18,16,0.666,0,1,395,Lizzie,844786,642157,202629,76,24
506651,E,2018-11-18,16,0.666,0,1,396,"BANDSTAND: The Broadway Musical on Screen",839554,839554,0,100,0
506651,E,2018-11-18,16,0.666,0,1,397,"The Heiresses",811196,78473,732723,9.7,90.3
506651,E,2018-11-18,16,0.666,0,1,398,"Mrs. Hyde",778142,18627,759515,2.4,97.6
506651,E,2018-11-18,16,0.666,0,1,399,"The Invisibles",764250,407373,356877,53.3,46.7
506651,E,2018-11-18,16,0.666,0,1,400,"Pick of the Litter",763688,578717,184971,75.8,24.2
506651,E,2018-11-18,16,0.666,0,1,401,Museo,759626,148505,611121,19.5,80.5
506651,E,2018-11-18,16,0.666,0,1,402,Boundaries,755977,703438,52539,93.1,6.9
506651,E,2018-11-18,16,0.666,0,1,403,"Ramen Shop",734347,88455,645892,12,88
506651,E,2018-11-18,16,0.666,0,1,404,"The Polar Express 2018 Re-release",731018,731018,0,100,0
506651,E,2018-11-18,16,0.666,0,1,405,"Slaughterhouse Rulez",730762,4665,726097,0.6,99.4
506651,E,2018-11-18,16,0.666,0,1,406,"Liz and the Blue Bird",726454,63204,663250,8.7,91.3
506651,E,2018-11-18,16,0.666,0,1,407,"HBO Boxing: Canelo Alvarez vs. Gennady Golovkin II",707875,707875,0,100,0
506651,E,2018-11-18,16,0.666,0,1,409,Blaze,704955,704955,0,100,0
506651,E,2018-11-18,16,0.666,0,1,410,"Jim Henson's Holiday Special with Fraggle Rock and Emmet Otter",695130,695130,0,100,0
506651,E,2018-11-18,16,0.666,0,1,411,"In the Aisles",694586,28394,666192,4.1,95.9
506651,E,2018-11-18,16,0.666,0,1,412,"The Trump Prophecy",671198,671198,0,100,0
506651,E,2018-11-18,16,0.666,0,1,413,"Anna and the Apocalypse",670430,545597,124833,81.4,18.6
506651,E,2018-11-18,16,0.666,0,1,414,"Dragon Ball Z: Broly - The Legendary Super Saiyan",658982,658982,0,100,0
506651,E,2018-11-18,16,0.666,0,1,415,"Ponyo 2018 Re-release",653072,653072,0,100,0
506651,E,2018-11-18,16,0.666,0,1,416,"Batti Gul Meter Chalu",635869,249539,386330,39.2,60.8
506651,E,2018-11-18,16,0.666,0,1,417,"Love, Gilda",626318,626318,0,100,0
506651,E,2018-11-18,16,0.666,0,1,418,"The Sound of Music 2018 Re-release",624392,616171,8221,98.7,1.3
506651,E,2018-11-18,16,0.666,0,1,419,"Die Hard 30th Anniversary Release",620525,510241,110284,82.2,17.8
506651,E,2018-11-18,16,0.666,0,1,420,"The Transformers",619597,619597,0,100,0
506651,E,2018-11-18,16,0.666,0,1,421,"The Reports on Sarah and Saleem",607206,117479,489727,19.3,80.7
506651,E,2018-11-18,16,0.666,0,1,422,"The Walking Dead: Wrath/The Walking Dead/Fear the Walking Dead: What's Your Story?/Fear the Walking ",605764,605764,0,100,0
506651,E,2018-11-18,16,0.666,0,1,423,"DCI 2019: Big, Loud & Live 16",603320,603320,0,100,0
506651,E,2018-11-18,16,0.666,0,1,425,"The Big Lebowski 2018 Re-release",592832,582585,10247,98.3,1.7
506651,E,2018-11-18,16,0.666,0,1,426,"Bilal: A New Breed of Hero 2018 Re-release",576805,490973,85832,85.1,14.9
506651,E,2018-11-18,16,0.666,0,1,427,"The Cat Returns 2018 Re-release",563718,563718,0,100,0
506651,E,2018-11-18,16,0.666,0,1,428,"Beetlejuice 2018 Re-release",562613,512947,49666,91.2,8.8
506651,E,2018-11-18,16,0.666,0,1,430,"Castle in the Sky 2018 Re-release",557541,523664,33877,93.9,6.1
506651,E,2018-11-18,16,0.666,0,1,433,"My Generation",546183,0,546183,0,100
506651,E,2018-11-18,16,0.666,0,1,434,"He's Out There",544674,0,544674,0,100
506651,E,2018-11-18,16,0.666,0,1,435,"Dragon Ball Z: Bardock - The Father of Goku/Dragon Ball Z: Fusion Reborn",540707,540707,0,100,0
506651,E,2018-11-18,16,0.666,0,1,437,"What They Had",533579,260136,273443,48.8,51.2
506651,E,2018-11-18,16,0.666,0,1,438,"Grave of the Fireflies",516962,516962,0,100,0
506651,E,2018-11-18,16,0.666,0,1,439,"The Sandlot 2018 Re-release",516130,516130,0,100,0
506651,E,2018-11-18,16,0.666,0,1,440,"Bullitt 2018 Re-release",511350,511350,0,100,0
506651,E,2018-11-18,16,0.666,0,1,441,"Monsters and Men",510967,500101,10866,97.9,2.1
506651,E,2018-11-18,16,0.666,0,1,442,"Have a Nice Day",504003,79393,424610,15.8,84.2
506651,E,2018-11-18,16,0.666,0,1,443,"London Fields",487420,252676,234744,51.8,48.2
506651,E,2018-11-18,16,0.666,0,1,445,"Puffs: Filmed Live Off Broadway",464483,464483,0,100,0
506651,E,2018-11-18,16,0.666,0,1,447,"Scotty and the Secret History of Hollywood",461689,461689,0,100,0
506651,E,2018-11-18,16,0.666,0,1,448,"South Pacific 2018 Re-release",458000,458000,0,100,0
506651,E,2018-11-18,16,0.666,0,1,449,"The Gospel According to André",454550,400713,53837,88.2,11.8
506651,E,2018-11-18,16,0.666,0,1,450,"Leaning Into The Wind",452372,400530,51842,88.5,11.5
506651,E,2018-11-18,16,0.666,0,1,451,"Porco Rosso 2018 Re-release",443059,443059,0,100,0
506651,E,2018-11-18,16,0.666,0,1,452,"Elf 2018 Re-release",442073,442073,0,100,0
506651,E,2018-11-18,16,0.666,0,1,453,"We the Animals",434743,400961,33782,92.2,7.8
506651,E,2018-11-18,16,0.666,0,1,454,"DCI 2018 Tour Premeire",434008,434008,0,100,0
506651,E,2018-11-18,16,0.666,0,1,455,"The Sower",433112,36233,396879,8.4,91.6
506651,E,2018-11-18,16,0.666,0,1,456,"Andy Irons: Kissed by God",430393,285933,144460,66.4,33.6
506651,E,2018-11-18,16,0.666,0,1,457,"Cirque du Soleil in Cinema: KURIOS - Cabinet of Curiosities",422760,413039,9721,97.7,2.3
506651,E,2018-11-18,16,0.666,0,1,458,"Frankenstein 2018 Re-release",417783,417783,0,100,0
506651,E,2018-11-18,16,0.666,0,1,459,"Happy Phirr Bhag Jayegi",417669,103385,314284,24.8,75.2
506651,E,2018-11-18,16,0.666,0,1,460,"Status Update",416178,4764,411414,1.1,98.9
506651,E,2018-11-18,16,0.666,0,1,461,"Vertigo 2018 Re-release",408560,394212,14348,96.5,3.5
506651,E,2018-11-18,16,0.666,0,1,462,"Please Stand By",406732,9868,396864,2.4,97.6
506651,E,2018-11-18,16,0.666,0,1,463,"The Philadelphia Story 2018 Re-release",404524,404524,0,100,0
506651,E,2018-11-18,16,0.666,0,1,464,"The Oath",401463,401463,0,100,0
506651,E,2018-11-18,16,0.666,0,1,465,"West Side Story 2018 Re-release",398670,398670,0,100,0
506651,E,2018-11-18,16,0.666,0,1,466,"Space Mutiny",397887,397887,0,100,0
506651,E,2018-11-18,16,0.666,0,1,467,"Krull 2018 Re-release",397157,397157,0,100,0
506651,E,2018-11-18,16,0.666,0,1,468,"The Escape",390881,14018,376863,3.6,96.4
506651,E,2018-11-18,16,0.666,0,1,469,"Westwood: Punk, Icon, Activist",386856,58979,327877,15.2,84.8
506651,E,2018-11-18,16,0.666,0,1,470,"How To Talk To Girls at Parties",385733,84809,300924,22,78
506651,E,2018-11-18,16,0.666,0,1,471,Flower,380553,328188,52365,86.2,13.8
506651,E,2018-11-18,16,0.666,0,1,472,"Jane and Emma",380030,380030,0,100,0
506651,E,2018-11-18,16,0.666,0,1,473,"Daughter of Mine",379010,10628,368382,2.8,97.2
506651,E,2018-11-18,16,0.666,0,1,474,"Attack on Titan: Smoke Signal",377334,377334,0,100,0
506651,E,2018-11-18,16,0.666,0,1,475,"The Dark Knight 2018 Re-release",375589,375589,0,100,0
506651,E,2018-11-18,16,0.666,0,1,476,"Jurassic Park 2018 Re-release",374238,374238,0,100,0
506651,E,2018-11-18,16,0.666,0,1,477,"Pom Poko 2018 Re-release",372405,372405,0,100,0
506651,E,2018-11-18,16,0.666,0,1,478,"Ruben Brandt, Collector 2018 Re-release",369513,117963,251550,31.9,68.1
506651,E,2018-11-18,16,0.666,0,1,479,"The Wizard of Oz 2018 Re-release",351839,351839,0,100,0
506651,E,2018-11-18,16,0.666,0,1,480,"Bel Canto",350264,125569,224695,35.8,64.2
506651,E,2018-11-18,16,0.666,0,1,481,"Suicide the Ripple Effect",347468,347468,0,100,0
506651,E,2018-11-18,16,0.666,0,1,482,"Nureyev: Lifting the Curtain",342255,165203,177052,48.3,51.7
506651,E,2018-11-18,16,0.666,0,1,483,"Knife + Heart",341847,32516,309331,9.5,90.5
506651,E,2018-11-18,16,0.666,0,1,484,Silencio,338596,158723,179873,46.9,53.1
506651,E,2018-11-18,16,0.666,0,1,485,"Sailor Moon R: The Movie: The Promise of the Rose/Sailor Moon S: The Movie - Hearts in Ice",335697,335697,0,100,0
506651,E,2018-11-18,16,0.666,0,1,486,"Russ Taff: I Still Believe",334983,334983,0,100,0
506651,E,2018-11-18,16,0.666,0,1,487,Shine,333388,333388,0,100,0
506651,E,2018-11-18,16,0.666,0,1,488,"The Opera House",325235,320079,5156,98.4,1.6
