,movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,Rank,Name,Total_Rev,Domestic_Rev,Foreign_Rev,Foreign_Percent,Domestic_Percent
1452,521377,Exit,2018-04-27,878,1.452,0.0,0,709,Golden Exits,41888,41888,0,100.0,0.0
1453,521862,Active Measures,2018-08-31,99,6.3629999999999995,8.3,11,780,Active Measures,19862,19862,0,100.0,0.0
1454,521935,Cam,2018-11-16,27,10.402000000000001,5.9,726,351,The Miseducation of Cameron Post,1451729,904703,547026,62.3,37.7
1455,521935,Cam,2018-11-16,27,10.402000000000001,5.9,726,390,Kirk Cameron: Connect,918127,918127,0,100.0,0.0
1456,521935,Cam,2018-11-16,27,10.402000000000001,5.9,726,553,Claire's Camera,191980,83418,108562,43.5,56.5
1457,521935,Cam,2018-11-16,27,10.402000000000001,5.9,726,567,The Bolshoi Ballet: Live From Moscow - The Lady of the Camellias,167991,167991,0,100.0,0.0
1458,521935,Cam,2018-11-16,27,10.402000000000001,5.9,726,824,Around India with a Movie Camera,11568,10389,1179,89.8,10.2
1459,521985,Hannah,2018-05-01,27,0.6,3.0,1,114,The Possession of Hannah Grace,43016528,14837422,28179106,34.5,65.5
1460,521985,Hannah,2018-05-01,27,0.6,3.0,1,582,Hannah,146325,11700,134625,8.0,92.0
1461,522708,20,2018-05-06,99,0.6,0.0,0,89,Spirited Away 2018 Re-release,70186029,1175067,69010962,1.7,98.3
1462,522708,20,2018-05-06,99,0.6,0.0,0,104,Once Upon a Deadpool 2018 Re-release,50500309,6100309,44400000,12.1,87.9
1463,522708,20,2018-05-06,99,0.6,0.0,0,143,My Neighbor Totoro 2018 Re-release,27083857,1144649,25939208,4.2,95.8
1464,522708,20,2018-05-06,99,0.6,0.0,0,162,Cold War 2018 Re-release,20272780,4580048,15692732,22.6,77.4
1465,522708,20,2018-05-06,99,0.6,0.0,0,163,They Shall Not Grow Old 2018 Re-release,19130011,17956913,1173098,93.9,6.1
1466,522708,20,2018-05-06,99,0.6,0.0,0,199,Tall Tales from the Magical Garden of Antoon Krings 2018 Re-release,12353849,220,12353629,0.0,100.0
1467,522708,20,2018-05-06,99,0.6,0.0,0,261,Hamlet 2018 Re-release,4630718,235229,4395489,5.1,94.9
1468,522708,20,2018-05-06,99,0.6,0.0,0,282,The Oscar Nominated Short Films 2018: Live Action,3511123,3508777,2346,99.9,0.0
1469,522708,20,2018-05-06,99,0.6,0.0,0,307,Maquia: When the Promised Flower Blooms 2018 Re-release,2569927,18539,2551388,0.7,99.3
1470,522708,20,2018-05-06,99,0.6,0.0,0,310,The Breadwinner 2018 Re-release,2426907,834,2426073,0.0,100.0
1471,522708,20,2018-05-06,99,0.6,0.0,0,314,The House That Jack Built 2018 Re-release,2268855,87993,2180862,3.9,96.1
1472,522708,20,2018-05-06,99,0.6,0.0,0,319,Maria By Callas 2018 Re-release,2185562,1267301,918261,58.0,42.0
1473,522708,20,2018-05-06,99,0.6,0.0,0,341,Grease 2018 Re-release,1710727,1213413,497314,70.9,29.1
1474,522708,20,2018-05-06,99,0.6,0.0,0,350,Princess Mononoke 2018 Re-release,1519321,1423877,95444,93.7,6.3
1475,522708,20,2018-05-06,99,0.6,0.0,0,352,The Dawn Wall 2018 Re-release,1442013,970032,471981,67.3,32.7
1549,522708,20,2018-05-06,99,0.6,0.0,0,893,Two Men Went to War 2018 Re-release,1227,1227,0,100.0,0.0
1550,522866,Searching for Ingmar Bergman,2018-11-02,99,2.6180000000000003,5.7,7,671,Searching for Ingmar Bergman,64742,36686,28056,56.7,43.3
1551,522921,How Long Will I Love U,2018-05-17,35,4.375,7.4,11,78,How Long Will I Love U,82881319,746933,82134386,0.9,99.1
1552,523427,Puffs: Filmed Live Off Broadway,2018-05-09,35,0.6,10.0,1,445,Puffs: Filmed Live Off Broadway,464483,464483,0,100.0,0.0
1553,523604,The Legend of Hallowaiian,2018-10-18,28,1.8090000000000002,0.0,0,692,The Legend of Hallowaiian,53738,451,53287,0.8,99.2
1554,523773,Little Italy,2018-09-21,35,9.491,6.7,233,357,Little Italy,1362536,990230,372306,72.7,27.3
1555,523798,Above and Beyond: NASA's Journey to Tomorrow,2018-10-13,99,3.536,7.3,3,657,Above and Beyond: NASA's Journey to Tomorrow,74711,74711,0,100.0,0.0
1556,523866,American Dream: Detroit,2018-05-01,99,0.622,0.0,0,688,American Dream: Detroit,55092,55092,0,100.0,0.0
1557,523910,The Aliens,2018-04-17,18,1.169,7.0,1,196,Luis and the Aliens,12627729,169710,12458019,1.3,98.7
1558,523926,Papa,2018-06-14,18,3.428,0.0,0,363,Shed Skin Papa,1278065,13331,1264734,1.0,99.0
1559,524141,Reign of Judges: Title of Liberty - Concept Short,2018-03-15,28,1.5859999999999999,0.0,0,631,Reign of Judges: Title of Liberty - Concept Short,98408,93224,5184,94.7,5.3
1560,525213,Ya veremos,2018-08-31,35,3.12,6.6,20,189,Ya veremos,14134723,4165949,9968774,29.5,70.5
1561,525662,Spiral,2018-06-22,99,0.6759999999999999,0.0,0,842,Spiral,8190,8190,0,100.0,0.0
1562,525821,Prodigy,2018-12-19,18,3.886,2.5,2,156,The Prodigy,21150265,14856291,6293974,70.2,29.8
1563,526044,La Traviata,2018-04-16,0,0.6,0.0,0,330,The Metropolitan Opera HD Live: Verdi: La Traviata,1982588,1882931,99657,95.0,5.0
1564,526047,Godspeed: The Race Across America,2018-05-22,0,0.6,0.0,0,633,Godspeed: The Race Across America,96690,96690,0,100.0,0.0
1565,526051,Look Away,2018-10-12,27,9.745,6.0,243,256,Never Look Away,5083864,1304042,3779822,25.7,74.3
1566,526051,Look Away,2018-10-12,27,9.745,6.0,243,372,Look Away,1119537,0,1119537,0.0,100.0
1567,526103,Ride,2018-04-27,0,2.01,0.0,0,284,The Rider,3434963,2419031,1015932,70.4,29.6
1568,527415,Lobster Cop,2018-06-22,35,2.035,0.0,1,216,Lobster Cop,10373129,85693,10287436,0.8,99.2
1569,527716,The Texture of Falling,2018-06-01,18,2.748,9.0,1,861,The Texture of Falling,5010,5010,0,100.0,0.0
1570,527955,Heading Home: The Tale of Team Israel,2018-02-10,99,1.96,0.0,0,545,Heading Home: The Tale of Team Israel,207533,207533,0,100.0,0.0
1571,528457,Sunset,2018-04-27,18,0.6,7.5,1,374,Sunset,1083299,164906,918393,15.2,84.8
1572,528457,Sunset,2018-04-27,18,0.6,7.5,1,500,Sunset Blvd. 2018 Re-release,299645,299645,0,100.0,0.0
1573,529237,Mantra: Sounds Into Silence,2017-06-02,99,0.888,4.0,1,590,Mantra: Sounds Into Silence,135684,115013,20671,84.8,15.2
1574,529784,A Faithful Man,2018-10-07,35,5.817,5.7,79,340,A Faithful Man,1719282,77491,1641791,4.5,95.5
1575,530330,Perfect,2018-07-27,0,0.6,0.0,0,614,John McEnroe: In the Realm of Perfection,114289,90964,23325,79.6,20.4
1576,530454,American Chaos,2018-09-14,99,4.798,6.5,8,818,American Chaos,12368,12368,0,100.0,0.0
1577,530748,Hum,2018-06-16,53,0.6,0.0,0,622,Red Sorghum,108371,0,108371,0.0,100.0
1578,530748,Hum,2018-06-16,53,0.6,0.0,0,712,Humor Me,40099,40099,0,100.0,0.0
1579,530822,Silence,2018-02-23,99,0.9440000000000001,0.0,0,505,The Silence of Others,289455,67986,221469,23.5,76.5
1580,530822,Silence,2018-02-23,99,0.9440000000000001,0.0,0,590,Mantra: Sounds Into Silence,135684,115013,20671,84.8,15.2
1581,530822,Silence,2018-02-23,99,0.9440000000000001,0.0,0,694,The Great Silence,53074,53074,0,100.0,0.0
1582,531164,Calling All Earthlings,2018-08-28,99,1.96,7.0,1,850,Calling All Earthlings,6756,6756,0,100.0,0.0
1583,531165,Zoo Wars,2018-04-20,16,1.96,3.5,4,835,Zoo Wars,8998,8998,0,100.0,0.0
1584,532183,Bandstand: The Broadway Musical,2018-06-25,10402,2.481,9.0,1,396,BANDSTAND: The Broadway Musical on Screen,839554,839554,0,100.0,0.0
1585,532183,Bandstand: The Broadway Musical,2018-06-25,10402,2.481,9.0,1,636,BANDSTAND: The Broadway Musical on Screen 2018 Re-release,91000,91000,0,100.0,0.0
1586,532868,Death of a Nation,2018-08-03,99,6.251,5.2,18,248,Death of a Nation,5885881,5885881,0,100.0,0.0
1587,532908,Fahrenheit 11/9,2018-09-10,99,9.993,7.2,199,242,Fahrenheit 11/9,6674168,6352306,321862,95.2,4.8
1588,534282,Head,2015-03-28,27,0.684,1.0,1,545,Heading Home: The Tale of Team Israel,207533,207533,0,100.0,0.0
1589,534282,Head,2015-03-28,27,0.684,1.0,1,588,Head Full of Honey,138844,12350,126494,8.9,91.1
1590,534282,Head,2015-03-28,27,0.684,1.0,1,648,Woman Walks Ahead,80912,57528,23384,71.1,28.9
1591,534282,Head,2015-03-28,27,0.684,1.0,1,686,Ramen Heads,57345,57345,0,100.0,0.0
1592,534338,An Interview with God,2018-08-20,18,7.625,6.7,58,316,An Interview with God,2251795,1201434,1050361,53.4,46.6
1593,534344,Running for Grace,2018-08-17,10749,6.479,6.8,24,639,Running for Grace,89988,89988,0,100.0,0.0
1594,536404,Wolf,2018-07-15,27,0.6,6.0,1,630,Meow Wolf: Origin Story,99488,99488,0,100.0,0.0
1595,536768,Beautifully Broken,2018-08-24,18,2.605,8.0,1,365,Beautifully Broken,1271572,1209645,61927,95.1,4.9
1596,537723,Instant,2018-07-19,878,1.7080000000000002,7.0,2,54,Instant Family,120556201,67363237,53192964,55.9,44.1
1597,537751,Gosnell: The Trial of America's Biggest Serial Killer,2018-10-12,80,5.236000000000001,5.4,15,278,Gosnell: The Trial of America's Biggest Serial Killer,3679893,3679893,0,100.0,0.0
1598,537991,Battle,2018-07-24,0,0.6,0.0,0,117,The Great Battle,41509280,472166,41037114,1.1,98.9
1599,539070,Fragments of Truth,2018-04-24,99,0.6,0.0,0,538,Fragments of Truth,219342,219342,0,100.0,0.0
1600,539199,The Great Buster: A Celebration,2018-10-05,99,3.322,7.1,8,603,The Great Buster: A Celebration,125807,118344,7463,94.1,5.9
1601,541342,The Riot Act,2018-09-14,53,3.713,6.0,1,656,The Riot Act,75506,75506,0,100.0,0.0
1602,541560,The Wind,2018-09-20,27,8.259,5.1,43,450,Leaning Into The Wind,452372,400530,51842,88.5,11.5
1603,541701,Play,2018-08-10,99,0.747,8.0,1,12,Ready Player One,582890172,137690172,445200000,23.6,76.4
1604,541701,Play,2018-08-10,99,0.747,8.0,1,803,Narcissister Organ Player,15334,15334,0,100.0,0.0
1605,541701,Play,2018-08-10,99,0.747,8.0,1,876,Fourplay,3550,3550,0,100.0,0.0
1606,542020,RUN,2018-08-12,53,0.6,0.0,0,35,Maze Runner: The Death Cure,288175335,58032443,230142892,20.1,79.9
1607,542020,RUN,2018-08-12,53,0.6,0.0,0,290,The Front Runner,3242235,2000105,1242130,61.7,38.3
1608,542020,RUN,2018-08-12,53,0.6,0.0,0,639,Running for Grace,89988,89988,0,100.0,0.0
1609,542020,RUN,2018-08-12,53,0.6,0.0,0,670,"3100, Run and Become",65524,65524,0,100.0,0.0
1610,542020,RUN,2018-08-12,53,0.6,0.0,0,675,River Runs Red,61789,9893,51896,16.0,84.0
1611,542020,RUN,2018-08-12,53,0.6,0.0,0,751,Ridge Runners,26019,26019,0,100.0,0.0
1612,542557,Pure,2017-12-07,27,0.643,10.0,1,204,Ash Is Purest White,11813509,422814,11390695,3.6,96.4
1613,542905,Ride,2018-10-05,53,19.322,5.7,40,284,The Rider,3434963,2419031,1015932,70.4,29.6
1614,542994,Jane and Emma,2018-10-12,18,1.788,7.5,1,472,Jane and Emma,380030,380030,0,100.0,0.0
1615,543089,Divide and Conquer: The Story of Roger Ailes,2018-12-07,99,4.328,7.3,5,716,Divide and Conquer: The Story of Roger Ailes,38510,38510,0,100.0,0.0
1616,543208,Trust Machine: The Story of Blockchain,2018-10-26,99,2.385,0.0,0,805,Trust Machine: The Story of Blockchain,14905,14905,0,100.0,0.0
1617,543580,They Shall Not Grow Old,2018-12-17,99,15.222000000000001,8.0,163,163,They Shall Not Grow Old 2018 Re-release,19130011,17956913,1173098,93.9,6.1
1618,543749,Silencio,2018-10-26,18,3.04,8.0,4,484,Silencio,338596,158723,179873,46.9,53.1
1619,543994,Saf,2018-09-10,18,2.5980000000000003,9.0,1,239,In Safe Hands,7079175,1737,7077438,0.0,100.0
1620,544431,The Clovehitch Killer,2018-11-16,80,9.251,6.4,192,566,The Clovehitch Killer,167994,8208,159786,4.9,95.1
1621,544611,The Other Side,2018-08-25,18,1.8259999999999998,0.0,0,864,The Other Side of Everything,4685,4685,0,100.0,0.0
1622,546377,Grace,2018-09-23,35,2.931,10.0,1,114,The Possession of Hannah Grace,43016528,14837422,28179106,34.5,65.5
1623,546377,Grace,2018-09-23,35,2.931,10.0,1,238,Amazing Grace,7212253,4450456,2761797,61.7,38.3
1624,546377,Grace,2018-09-23,35,2.931,10.0,1,541,Getting Grace,217812,217812,0,100.0,0.0
1625,546377,Grace,2018-09-23,35,2.931,10.0,1,639,Running for Grace,89988,89988,0,100.0,0.0
1626,546512,War,2018-07-31,35,1.495,0.0,0,1,Avengers: Infinity War,2048359754,678815482,1369544272,33.1,66.9
1627,546512,War,2018-07-31,35,1.495,0.0,0,23,Solo: A Star Wars Story,392924807,213767512,179157295,54.4,45.6
1628,546512,War,2018-07-31,35,1.495,0.0,0,162,Cold War 2018 Re-release,20272780,4580048,15692732,22.6,77.4
1629,546512,War,2018-07-31,35,1.495,0.0,0,267,Woman at War,4476065,847495,3628570,18.9,81.1
1630,546512,War,2018-07-31,35,1.495,0.0,0,275,A Private War,3826678,1633208,2193470,42.7,57.3
1631,546512,War,2018-07-31,35,1.495,0.0,0,295,Memoir of War,2980982,103636,2877346,3.5,96.5
1632,546512,War,2018-07-31,35,1.495,0.0,0,317,At War,2235052,4605,2230447,0.2,99.8
1633,546512,War,2018-07-31,35,1.495,0.0,0,556,Owaranai hito: Miyazaki Hayao,187320,187320,0,100.0,0.0
1634,546512,War,2018-07-31,35,1.495,0.0,0,827,Edward II 2018 Re-release,11055,4826,6229,43.7,56.3
1635,546512,War,2018-07-31,35,1.495,0.0,0,835,Zoo Wars,8998,8998,0,100.0,0.0
1636,546512,War,2018-07-31,35,1.495,0.0,0,893,Two Men Went to War 2018 Re-release,1227,1227,0,100.0,0.0
1637,546565,In Search of Greatness,2018-11-02,99,2.603,7.0,1,685,In Search of Greatness,58090,58090,0,100.0,0.0
1638,546567,Shine,2018-10-05,18,1.8159999999999998,9.5,2,487,Shine,333388,333388,0,100.0,0.0
1639,547454,Never Heard,2018-11-01,18,3.935,7.8,6,626,Never Heard,105271,105271,0,100.0,0.0
1640,547967,Moses,2018-09-13,18,0.927,9.0,1,336,Moses,1807117,1807117,0,100.0,0.0
1641,547973,Game Changer,2018-06-23,16,0.653,7.0,1,881,Game Changers,3142,3142,0,100.0,0.0
1642,548061,Puccini: La Bohème,2018-02-24,10402,1.96,0.0,0,337,The Metropolitan Opera HD Live: Puccini: La Bohème,1764201,1764201,0,100.0,0.0
1643,548063,Runner,2018-08-21,18,2.082,9.5,2,35,Maze Runner: The Death Cure,288175335,58032443,230142892,20.1,79.9
1644,548063,Runner,2018-08-21,18,2.082,9.5,2,290,The Front Runner,3242235,2000105,1242130,61.7,38.3
1645,548063,Runner,2018-08-21,18,2.082,9.5,2,751,Ridge Runners,26019,26019,0,100.0,0.0
1646,548537,Boys,2018-08-28,18,5.732,7.1,43,300,Billionaire Boys Club,2713955,1349,2712606,0.0,100.0
1647,548754,River Runs Red,2018-11-09,53,7.0,4.9,20,675,River Runs Red,61789,9893,51896,16.0,84.0
1648,548786,American Dresser,2018-09-21,12,4.691,5.7,7,872,American Dresser,3895,3895,0,100.0,0.0
1649,548887,The Trump Prophecy,2018-10-02,18,4.709,5.0,4,412,The Trump Prophecy,671198,671198,0,100.0,0.0
1650,549094,Pepper,2018-04-05,18,1.7380000000000002,0.0,0,100,Peppermint,53918723,35418723,18500000,65.7,34.3
1651,549154,Moynihan,2018-10-03,99,1.801,0.0,0,737,Moynihan,31970,31970,0,100.0,0.0
1652,549356,Crazy,2018-09-17,0,0.6,0.0,0,38,Crazy Rich Asians,238532921,174532921,64000000,73.2,26.8
1653,549936,CC,2018-09-22,878,1.641,0.0,0,147,The Accidental Detective 2: In Action,24243825,179045,24064780,0.7,99.3
1654,549936,CC,2018-09-22,878,1.641,0.0,0,283,The Metropolitan Opera HD Live: Puccini: Tosca,3473616,2023749,1449867,58.3,41.7
1655,549936,CC,2018-09-22,878,1.641,0.0,0,337,The Metropolitan Opera HD Live: Puccini: La Bohème,1764201,1764201,0,100.0,0.0
1656,549936,CC,2018-09-22,878,1.641,0.0,0,376,The Metropolitan Opera HD Live: Puccini: La Fanciulla del West,1023233,1023233,0,100.0,0.0
1657,549936,CC,2018-09-22,878,1.641,0.0,0,449,The Gospel According to André,454550,400713,53837,88.2,11.8
1658,549936,CC,2018-09-22,878,1.641,0.0,0,537,The Metropolitan Opera HD Live: Puccini: Turandot,219619,172627,46992,78.6,21.4
1659,549936,CC,2018-09-22,878,1.641,0.0,0,598,The Metropolitan Opera HD Live: Puccini: Madama Butterfly,129730,129730,0,100.0,0.0
1660,550108,Live,2018-09-18,27,1.584,1.0,1,282,The Oscar Nominated Short Films 2018: Live Action,3511123,3508777,2346,99.9,0.0
1661,550108,Live,2018-09-18,27,1.584,1.0,1,283,The Metropolitan Opera HD Live: Puccini: Tosca,3473616,2023749,1449867,58.3,41.7
1694,550108,Live,2018-09-18,27,1.584,1.0,1,733,"Distant Voices, Still Lives 2018 Re-release",33301,5234,28067,15.7,84.3
1695,550503,The Advocates,2018-09-22,99,1.214,0.0,0,830,The Advocates,10402,10402,0,100.0,0.0
1728,551417,Ada,2018-10-01,0,1.462,0.0,0,598,The Metropolitan Opera HD Live: Puccini: Madama Butterfly,129730,129730,0,100.0,0.0
1729,551634,Last Letter,2018-11-09,10749,1.4,6.0,2,203,Last Letter,11834622,180946,11653676,1.5,98.5
1730,551738,Urn,2018-10-01,27,1.96,0.0,0,29,Mary Poppins Returns,349537494,171958438,177579056,49.2,50.8
1731,551738,Urn,2018-10-01,27,1.96,0.0,0,115,Long Day's Journey Into Night,42130435,521365,41609070,1.2,98.8
1732,551738,Urn,2018-10-01,27,1.96,0.0,0,161,Burn the Stage: The Movie,20347513,4201819,16145694,20.7,79.3
1733,551738,Urn,2018-10-01,27,1.96,0.0,0,234,Burning,7558651,718991,6839660,9.5,90.5
1734,551738,Urn,2018-10-01,27,1.96,0.0,0,237,Return of the Hero,7362730,37108,7325622,0.5,99.5
1735,551738,Urn,2018-10-01,27,1.96,0.0,0,382,Journey's End,970809,161796,809013,16.7,83.3
1736,551738,Urn,2018-10-01,27,1.96,0.0,0,427,The Cat Returns 2018 Re-release,563718,563718,0,100.0,0.0
1737,551738,Urn,2018-10-01,27,1.96,0.0,0,657,Above and Beyond: NASA's Journey to Tomorrow,74711,74711,0,100.0,0.0
1738,551738,Urn,2018-10-01,27,1.96,0.0,0,755,An Elephant's Journey,24844,24844,0,100.0,0.0
1739,551744,Sebastian,2018-03-10,27,1.196,0.0,0,533,"Belle and Sebastian, Friends for Life 2018 Re-release",229983,105890,124093,46.0,54.0
1740,551908,The Box,2018-10-01,27,1.75,0.0,0,651,The Boxcar Children - Surprise Island,78676,78676,0,100.0,0.0
1741,552882,Girl,2018-10-13,18,0.6,0.0,0,127,The Girl in the Spider's Web,35164920,14841338,20323582,42.2,57.8
1742,552882,Girl,2018-10-13,18,0.6,0.0,0,177,Forever My Girl,16376066,16376066,0,100.0,0.0
1743,552882,Girl,2018-10-13,18,0.6,0.0,0,218,Girls vs Gangsters,10265819,37115,10228704,0.4,99.6
1744,552882,Girl,2018-10-13,18,0.6,0.0,0,470,How To Talk To Girls at Parties,385733,84809,300924,22.0,78.0
1745,552882,Girl,2018-10-13,18,0.6,0.0,0,565,Girls of the Sun,168771,19712,149059,11.7,88.3
1746,552882,Girl,2018-10-13,18,0.6,0.0,0,587,Support the Girls,139550,129124,10426,92.5,7.5
1747,552882,Girl,2018-10-13,18,0.6,0.0,0,617,A Boy. A Girl. A Dream.,112552,112552,0,100.0,0.0
1748,554015,Seasons,2018-01-29,0,0.615,0.0,0,596,Five Seasons: The Gardens of Piet Oudolf,130319,119223,11096,91.5,8.5
1749,554110,In Echo Park,2018-02-23,80,2.228,7.3,3,847,In Echo Park,7072,7072,0,100.0,0.0
1750,554205,A Cool Fish,2018-11-16,35,1.58,6.1,14,55,A Cool Fish,118153135,551876,117601259,0.5,99.5
1751,554305,Doe,2018-09-27,53,2.4530000000000003,7.0,3,779,"One Sings, the Other Doesn't",19919,19919,0,100.0,0.0
1752,554633,Spiral,2018-10-16,53,2.048,7.0,1,842,Spiral,8190,8190,0,100.0,0.0
1753,554667,Pop,2018-10-17,0,1.7519999999999998,0.0,0,29,Mary Poppins Returns,349537494,171958438,177579056,49.2,50.8
1754,554667,Pop,2018-10-17,0,1.7519999999999998,0.0,0,228,Pope Francis - A Man Of His Word,8608385,2008385,6600000,23.3,76.7
1755,554683,Feet,2018-06-09,0,1.492,0.0,0,179,Finding Your Feet,15845593,1418682,14426911,9.0,91.0
1756,554683,Feet,2018-06-09,0,1.492,0.0,0,514,The World Before Your Feet,268644,268644,0,100.0,0.0
1757,554697,Toto,2018-08-01,18,1.456,0.0,0,143,My Neighbor Totoro 2018 Re-release,27083857,1144649,25939208,4.2,95.8
1758,554779,Swing Kids,2018-12-21,18,1.935,8.3,19,215,Swing Kids,10397408,222001,10175407,2.1,97.9
1759,555453,Detour,2018-08-03,12,0.6,0.0,0,797,Detour,16172,16172,0,100.0,0.0
1760,556693,Group,2017-12-01,99,0.6,0.0,0,722,Small Group,37058,37058,0,100.0,0.0
1761,557179,The Lost Village,2018-10-19,99,1.217,0.0,0,888,The Lost Village,1780,1780,0,100.0,0.0
1762,557182,TVTV: Video Revolutionaries,2018-10-19,99,0.6,0.0,0,897,TVTV: Video Revolutionaries,812,812,0,100.0,0.0
1763,557660,Making The Five Heartbeats,2018-08-27,99,0.687,0.0,0,668,Making the Five Heartbeats,67415,67415,0,100.0,0.0
1764,557973,Peace,2018-10-28,99,0.6,0.0,0,867,The Peacemaker,4400,4400,0,100.0,0.0
1765,558199,Wings,2018-10-21,14,1.214,0.0,0,606,Wings of Desire 2018 Re-release,123830,123830,0,100.0,0.0
1766,558205,Jane,2018-10-21,18,1.249,6.0,1,472,Jane and Emma,380030,380030,0,100.0,0.0
1767,559199,Dol,2018-11-04,0,0.6,0.0,0,596,Five Seasons: The Gardens of Piet Oudolf,130319,119223,11096,91.5,8.5
1768,559515,Made for More,2018-01-01,99,0.6,0.0,0,294,Made for More,2999134,2999134,0,100.0,0.0
1769,561089,Eve,2018-07-27,878,1.206,0.0,0,79,Den of Thieves,80509622,44947622,35562000,55.8,44.2
1770,561089,Eve,2018-07-27,878,1.206,0.0,0,121,Believer,39047153,365639,38681514,0.9,99.1
1771,561089,Eve,2018-07-27,878,1.206,0.0,0,170,Everybody Knows,17997350,2660165,15337185,14.8,85.2
1772,561089,Eve,2018-07-27,878,1.206,0.0,0,177,Forever My Girl,16376066,16376066,0,100.0,0.0
1773,561089,Eve,2018-07-27,878,1.206,0.0,0,197,Can You Ever Forgive Me?,12442161,8803865,3638296,70.8,29.2
1774,561089,Eve,2018-07-27,878,1.206,0.0,0,205,King of Thieves,11338478,7518,11330960,0.0,99.9
1775,561089,Eve,2018-07-27,878,1.206,0.0,0,214,Every Day,10421847,6102076,4319771,58.6,41.4
1776,561089,Eve,2018-07-27,878,1.206,0.0,0,256,Never Look Away,5083864,1304042,3779822,25.7,74.3
1777,561089,Eve,2018-07-27,878,1.206,0.0,0,355,Sometimes Always Never,1377856,0,1377856,0.0,100.0
1778,561089,Eve,2018-07-27,878,1.206,0.0,0,392,Revenge,913331,102091,811240,11.2,88.8
1779,561089,Eve,2018-07-27,878,1.206,0.0,0,486,Russ Taff: I Still Believe,334983,334983,0,100.0,0.0
1780,561089,Eve,2018-07-27,878,1.206,0.0,0,559,Cobra Kai Premiere Event feat. The Karate Kid,185082,185082,0,100.0,0.0
1781,561089,Eve,2018-07-27,878,1.206,0.0,0,584,The Price of Everything,144446,87400,57046,60.5,39.5
1782,561089,Eve,2018-07-27,878,1.206,0.0,0,618,"Hale County This Morning, This Evening",112282,112282,0,100.0,0.0
1783,561089,Eve,2018-07-27,878,1.206,0.0,0,626,Never Heard,105271,105271,0,100.0,0.0
1784,561089,Eve,2018-07-27,878,1.206,0.0,0,677,Never Goin' Back,61271,61271,0,100.0,0.0
1785,561089,Eve,2018-07-27,878,1.206,0.0,0,740,Memories of Underdevelopment 2018 Re-release,29647,29647,0,100.0,0.0
1786,561089,Eve,2018-07-27,878,1.206,0.0,0,746,An Evening with Beverly Luff Linn,27359,6701,20658,24.5,75.5
1787,561089,Eve,2018-07-27,878,1.206,0.0,0,806,Ferrante Fever,14518,11137,3381,76.7,23.3
1788,561089,Eve,2018-07-27,878,1.206,0.0,0,864,The Other Side of Everything,4685,4685,0,100.0,0.0
1789,561594,Twiceland,2018-12-07,10402,0.6,6.0,1,557,Twiceland,186078,52874,133204,28.4,71.6
1790,561932,Two,2018-02-04,0,0.6,1.0,1,158,My Hero Academia: Two Heroes,21022724,5754556,15268168,27.4,72.6
1791,561932,Two,2018-02-04,0,0.6,1.0,1,469,"Westwood: Punk, Icon, Activist",386856,58979,327877,15.2,84.8
1792,561932,Two,2018-02-04,0,0.6,1.0,1,586,Best F(r)iends Volume Two,141524,141524,0,100.0,0.0
1793,561932,Two,2018-02-04,0,0.6,1.0,1,794,"A Bread Factory, Part One/A Bread Factory, Part Two",17325,17325,0,100.0,0.0
1794,561932,Two,2018-02-04,0,0.6,1.0,1,893,Two Men Went to War 2018 Re-release,1227,1227,0,100.0,0.0
1795,562323,Rising,2018-09-21,18,2.3480000000000003,0.0,0,34,Pacific Rim: Uprising,290930148,59874525,231055623,20.6,79.4
1796,562705,The Box,2018-11-03,16,0.6,7.5,4,651,The Boxcar Children - Surprise Island,78676,78676,0,100.0,0.0
1797,564097,Sebastian,2018-11-09,0,0.6,0.0,0,533,"Belle and Sebastian, Friends for Life 2018 Re-release",229983,105890,124093,46.0,54.0
1798,564642,Vent,2018-11-16,0,0.6,0.0,0,559,Cobra Kai Premiere Event feat. The Karate Kid,185082,185082,0,100.0,0.0
1799,564642,Vent,2018-11-16,0,0.6,0.0,0,682,DIGIMON ADVENTURE tri.: Loss,59114,59114,0,100.0,0.0
1800,564642,Vent,2018-11-16,0,0.6,0.0,0,690,Digimon Adventure Tri. 6: Future,54324,54324,0,100.0,0.0
1801,565736,The Box,2018-05-21,53,0.6,10.0,1,651,The Boxcar Children - Surprise Island,78676,78676,0,100.0,0.0
1802,566116,Deontay Wilder vs. Tyson Fury,2018-12-01,28,0.672,0.0,0,498,Showtime Championship Boxing: Deontay Wilder vs. Tyson Fury,304482,304482,0,100.0,0.0
1803,567129,Ian,2018-12-05,10751,1.318,8.8,2,6,Bohemian Rhapsody,903655259,216428042,687227217,24.0,76.0
1804,567129,Ian,2018-12-05,10751,1.318,8.8,2,38,Crazy Rich Asians,238532921,174532921,64000000,73.2,26.8
1805,567129,Ian,2018-12-05,10751,1.318,8.8,2,323,Indian Horse,2097362,2097362,0,100.0,0.0
1806,567129,Ian,2018-12-05,10751,1.318,8.8,2,533,"Belle and Sebastian, Friends for Life 2018 Re-release",229983,105890,124093,46.0,54.0
1807,567129,Ian,2018-12-05,10751,1.318,8.8,2,612,George Takei's Allegiance 2018 Re-release,117162,117162,0,100.0,0.0
1808,567129,Ian,2018-12-05,10751,1.318,8.8,2,672,"Monrovia, Indiana",64596,63944,652,99.0,1.0
